sim,scenario,seed,success,time_elapsed,caixa_final,mrr_final,arr_final,usuarios_final,cac_medio,ltv_medio,churn_medio,margem_bruta_media,ebitda_margin_media,nrr,grr,cohort_m6_retention,payback_meses_medio,roi_total_pct,burn_rate_medio,caixa_minimo,mes_caixa_minimo,runway_final,quebrou,runway_critico,var95_caixa,cvar95_caixa,ltv_cac,caixa_series,mrr_series
36,pessimista,1066351857,True,0.06966018676757812,135810.054333171,52116.00000000001,625392.0000000001,540,242.1892733578125,629.2079446064262,12.286634666154777,76.26223384984577,5.2214021802844615,1.0,1.0,3.5833333333333335,2.9688777512408686,3432.751358329276,467.9506144390681,2987.963421689925,1,3.551118371388378,False,True,4032.038664980099,3502.2951124885685,2.7921017531295824,"[2987.963421689925, 9699.31512778227, 4074.5662023199893, 4037.175952211061, 4016.6268032872126, 4175.9861081212, 4419.866290678701, 12554.92431258154, 8474.324901158108, 9884.076145862673, 19180.45632923161, 16497.928634217187, 19305.511371869194, 22281.643441002547, 25646.725719340764, 29270.114679867038, 33252.7249526493, 37579.244109989784, 42344.70435612469, 55165.34287240531, 63718.102672428504, 65849.98502673478, 73798.20449589554, 70409.83438533207, 79664.3657943634, 80863.4754194343, 83155.1458974474, 86179.42855118329, 90134.0007313487, 95011.17111516302, 100963.38058034974, 108008.35132927904, 116083.55336381699, 125431.07270815758, 129851.69354731165, 135810.054333171]","[679.3000000000001, 679.3000000000001, 1908.0000000000002, 2007.9, 2077.8, 2347.6, 2587.3, 2927.0, 5004.8, 5414.400000000001, 5823.900000000001, 8241.400000000001, 8820.800000000001, 9330.3, 10079.5, 10788.8, 11608.000000000002, 12457.100000000002, 13446.100000000002, 14365.100000000002, 17022.3, 20019.2, 21307.9, 22806.4, 24374.700000000004, 25733.300000000003, 27811.200000000004, 29789.100000000002, 31966.800000000003, 34244.5, 36761.9, 39419.100000000006, 42076.4, 45033.3, 48439.8, 52116.00000000001]"
37,pessimista,1066361830,True,0.07380199432373047,-5799.0335981063445,1808.1000000000001,21697.2,19,326.097299657235,470.89623872303036,16.00867688376068,79.05171234176196,-70.01423351238944,1.0,1.0,2.0,6.0013219766850305,-101.24597332544307,962.1069640095625,-10635.850704344255,24,0.0,True,True,-10010.8749527246,-10445.279716028825,1.0081949913582975,"[4641.565012485524, 5284.1300249710475, 5982.725314102378, 6681.320603233709, 7379.91589236504, 8078.511181496371, 8833.13674727351, 9666.721663075823, 10556.336855523943, 11577.508741305839, 10602.113560424941, 9758.27507287782, 8914.436585330697, 8070.598097783575, 7361.749236907434, 6652.9003760312935, 5944.051515155153, 5235.202654279012, 4526.353793402871, 3817.50493252673, 3108.656071650589, 2455.8374874202555, 1881.9782532150966, -10635.850704344255, -10254.708727713392, -9929.597027728336, -9548.455051097473, -9167.31307446661, -8786.171097835748, -8405.029121204885, -8023.8871445740215, -7642.745167943158, -7261.603191312294, -6880.461214681431, -6367.762544716791, -5799.0335981063445]","[509.5, 509.5, 579.4, 579.4, 579.4, 579.4, 649.3000000000001, 749.2, 819.1, 989.0, 988.9, 1158.8, 1158.8, 1158.8, 1328.6000000000001, 1328.6000000000001, 1328.6000000000001, 1328.6000000000001, 1328.6000000000001, 1328.6000000000001, 1328.6000000000001, 1398.5, 1498.4, 1568.3, 1568.3, 1498.4, 1568.3, 1568.3, 1568.3, 1568.3, 1568.3, 1568.3, 1568.3, 1568.3, 1738.2, 1808.1000000000001]"
38,pessimista,1066371803,True,0.07175970077514648,134524.27548800875,56630.9,679570.8,591,288.10762640440794,1084.8012176595776,7.232158584323717,79.06350708594222,-2.367978178486406,1.0,1.0,2.5294117647058822,3.156042648109848,483.43448120003654,368.06491215348535,4578.720611440231,1,3.3993028821014635,False,True,5816.207302906259,4907.882183728336,4.548775337302506,"[4578.720611440231, 5237.043756016442, 6009.261818536199, 6993.837092710415, 8170.909817964157, 9617.28721384413, 11334.76459393961, 13378.494103633093, 15614.721064406102, 18136.401665042642, 18899.096928413164, 19919.794313489445, 21170.533820271485, 22517.5607702408, 24298.13983402363, 26376.39101161997, 28807.466448412317, 31586.816532154153, 34893.18340033573, 38553.83983341035, 42707.24812508891, 47472.25065228674, 52821.91487397561, 46862.035468674, 61503.21116921406, 64167.903795938226, 73301.02530513114, 75045.82529325485, 85812.13463852397, 85186.9126123605, 91405.29625310552, 99032.7004787026, 108247.21757497037, 119346.41951528621, 125907.69882489383, 134524.27548800875]","[579.4, 679.3000000000001, 819.1, 1088.9, 1328.6000000000001, 1668.3000000000002, 2007.9, 2417.5, 2657.2000000000003, 3066.8, 3576.3, 4155.7, 4735.1, 5144.6, 5893.800000000001, 6643.0, 7462.200000000001, 8311.300000000001, 9400.2, 10389.1, 11508.000000000002, 12836.6, 14235.100000000002, 15803.5, 17641.600000000002, 20808.300000000003, 22986.000000000004, 25473.4, 28300.5, 32695.9, 35962.5, 39368.9, 43075.100000000006, 47300.7, 51796.0, 56630.9]"
39,pessimista,1066381776,True,0.06943893432617188,1214.4661598819566,1328.6000000000001,15943.2,14,43.470277777777774,492.76575821766215,16.012377664333414,78.1843005494648,-58.42437856070549,1.0,1.0,1.2,13.433172733583463,67.86165399704882,772.1560581033154,-15999.351679887977,24,0.20487022870694405,True,True,-15873.387764324933,-15963.361989727107,0.4670942666814812,"[2945.767850998012, 1892.5357019960238, 839.3035529940357, -213.92859600795236, -665.5712772547803, -1117.2139585016082, -1568.856639748436, -2020.499320995264, -2472.142002242092, -2923.78468348892, -3375.427364735748, -3769.4376745748787, -4163.447984414009, -4615.090665660837, -5009.100975499967, -5345.4789139314, -5681.856852362833, 1828.4920381815882, -4359.248581496673, -4287.269201174934, -4215.289820853195, -4143.310440531456, -4071.331060209717, -15999.351679887977, -15927.372299566237, -15855.392919244498, -15725.78116751506, -15596.169415785624, -15466.557664056187, -15336.94591232675, -7360.607331621459, -7230.995579892022, -7101.383828162585, -6971.772076433148, -6842.160324703711, 1214.4661598819566]","[509.5, 509.5, 509.5, 509.5, 509.5, 509.5, 509.5, 509.5, 509.5, 509.5, 509.5, 579.4, 579.4, 509.5, 579.4, 649.3000000000001, 649.3000000000001, 649.3000000000001, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1228.7, 1228.7, 1228.7, 1228.7, 1228.7, 1228.7, 1228.7, 1228.7, 1228.7, 1328.6000000000001]"
40,pessimista,1066391749,True,0.06862640380859375,134403.5110050762,29498.6,353983.19999999995,314,406.48148616865046,1165.7556579921325,6.56261590955018,76.59821529968801,-6.468719835773683,1.0,1.0,2.473684210526316,4.588957674439048,482.93129585448406,939.9676642834226,7918.245380835161,2,6.173977942079485,False,True,9737.27795449283,8425.750822352733,3.257317618605855,"[12080.407348594317, 7918.245380835161, 8933.256263870304, 10005.28518470034, 11215.060187407258, 12614.142042480837, 14150.969979431296, 15825.543998258636, 17746.442907247532, 27611.775543546668, 22868.315917407646, 23960.429225512165, 32833.13626092693, 28944.69584061584, 31001.614436425178, 40903.49557411652, 38171.033375753796, 41311.760199798584, 52342.46760352027, 50734.581677474984, 54964.17476755012, 59483.82491154057, 64265.57210944634, 57390.144405349405, 62874.599837044676, 68553.23232265525, 74901.74284050669, 81716.33139059896, 88945.4372024423, 96587.8930024445, 104736.38683468754, 120944.62948595104, 132456.25938712445, 128799.06378922307, 131258.46229915234, 134403.5110050762]","[579.4, 1158.8, 1328.6000000000001, 1398.5, 1568.3, 1808.1000000000001, 1977.9000000000003, 2147.7, 2457.4, 2797.0, 4025.7000000000003, 4435.3, 4774.900000000001, 6073.5, 6652.900000000001, 7162.4, 8700.7, 9310.1, 9889.5, 11457.8, 12037.2, 12686.500000000002, 13335.8, 14085.0, 14904.100000000002, 15553.400000000001, 16712.2, 17871.0, 18959.800000000003, 20018.7, 21177.5, 22236.3, 24384.000000000004, 26701.6, 28000.2, 29498.6]"
41,pessimista,1066401722,True,0.0716557502746582,8213.26385522179,3306.5,39678.0,35,464.99022258063906,451.0490637789216,17.172327896188026,77.28286684335684,-50.9430067718898,1.0,1.0,1.3571428571428572,5.257296321439663,-42.861400603242515,1112.1632205179105,4333.125542732235,29,3.4889941206616513,False,True,4364.896811449172,4341.434421009377,1.3197499790479303,"[4800.788105146552, 5602.576210293104, 14213.661113552866, 17748.43142398388, 13615.448301518929, 15076.092601173405, 16479.889243083537, 17802.28568900156, 19067.83447717524, 20251.983069356815, 27245.428459651597, 21462.510704725086, 21248.66783367024, 20847.559987061166, 20446.452140452093, 20045.34429384302, 19644.236447233947, 19243.128600624874, 18842.0207540158, 18440.912907406728, 18039.805060797655, 17638.69721418858, 17237.58936757951, 4966.898838780315, 4753.055967725467, 4539.213096670619, 4463.618079352223, 4369.947982170056, 4333.125542732235, 4349.74329928652, 4383.24871358515, 4519.211445693659, 12477.91117190748, 7246.21029451602, 7743.717074868906, 8213.26385522179]","[509.5, 509.5, 509.5, 989.0, 1398.5, 1328.6000000000001, 1258.7, 1158.8, 1088.9, 989.0, 989.0, 1838.1000000000001, 1738.2, 1498.4, 1498.4, 1498.4, 1498.4, 1498.4, 1498.4, 1498.4, 1498.4, 1498.4, 1498.4, 1668.3000000000002, 1738.2, 1738.2, 1908.0000000000002, 1908.0000000000002, 1977.9000000000003, 2077.8, 2147.7, 2317.6, 2417.5, 3236.6000000000004, 3306.5, 3306.5]"
42,pessimista,1066411695,True,0.07427811622619629,84897.18756285266,18780.7,225368.40000000002,193,335.85329656754305,732.0286395720491,10.796568279139462,78.96665050171296,-8.63033727171089,1.0,1.0,2.933333333333333,3.4973261784527083,276.65494817855273,643.7716423138575,4418.491464670398,1,9.617131293081018,False,True,5433.191199628511,4668.2153201867695,2.6360083444300217,"[4418.491464670398, 4917.939175703142, 5604.941874270301, 6298.2940763185015, 7179.201265901118, 8276.99507053498, 9642.300109065603, 11144.535516285127, 12834.325911039066, 22428.739998590376, 17797.658074685132, 18721.120641795344, 19685.633577594457, 20662.182759755917, 21866.283175814136, 23258.988948095674, 24761.71545775501, 26396.113201311106, 28219.11630109052, 30152.140138247734, 32143.22846642041, 34442.87839717874, 36943.16993052274, 27564.14682009005, 30482.69943456958, 33443.35278642691, 36997.093097093224, 40781.539501360654, 44967.59036962734, 49450.97195034065, 54415.55673622529, 59650.843862073394, 65201.81120384917, 71290.99587312283, 77810.47786989436, 84897.18756285266]","[579.4, 679.3000000000001, 919.1000000000001, 919.0, 1158.8, 1428.5000000000002, 1768.2, 1938.0000000000002, 2177.8, 2417.5, 4015.9000000000005, 4255.6, 4425.400000000001, 4525.3, 4865.0, 5274.6, 5614.200000000001, 5953.900000000001, 6363.5, 6703.1, 6942.800000000001, 7452.3, 7961.800000000001, 8371.4, 8950.800000000001, 9290.400000000001, 10209.5, 10958.7, 11837.800000000001, 12657.0, 13676.000000000002, 14525.1, 15344.2, 16433.100000000002, 17522.0, 18780.7]"
43,pessimista,1066421668,True,0.08471083641052246,3792.977724217835,3885.9,46630.8,41,440.17907217918156,490.5131390913782,15.561126904039297,78.03370559984211,-85.71162958198374,1.0,1.0,2.1666666666666665,5.8968421034521725,-61.279259482425694,1238.2914902544978,-8828.93164523781,24,1.5289214300272338,True,True,-5680.760180301399,-8403.909461747668,1.260780500865086,"[4492.365145559535, 4985.730291119071, 5479.095436678606, 6028.80043415879, 6578.505431638974, 7128.210429119158, 7677.915426599342, 15934.6114757821, 11625.403610504267, 12505.663495891606, 11515.1983197295, 10581.072995488043, 9646.947671246586, 8712.822347005129, 7859.464688836276, 7062.446882588071, 6321.768928260515, 5661.858640005564, 5131.223290201167, 4656.92779231742, 4182.632294433673, 3789.1044626225303, 3451.916482732036, -8828.93164523781, -7978.887278257525, 578.1481404253336, -4914.717814316024, -3548.5037690573804, -2053.0147853481817, -557.525801638983, 945.7957616129124, 1391.6722633153638, 1825.9286169384638, 2369.3324885548163, 2981.9238781644212, 3792.977724217835]","[509.5, 509.5, 509.5, 579.4, 579.4, 579.4, 579.4, 579.4, 989.0, 988.9, 1158.8, 1228.7, 1228.7, 1228.7, 1328.6000000000001, 1398.5, 1468.3999999999999, 1568.3, 1738.2, 1808.1000000000001, 1808.1000000000001, 1908.0000000000002, 1977.9000000000003, 2047.8000000000002, 2147.7, 2147.7, 2797.0, 2797.0, 2966.9, 2966.9, 2966.8, 3136.7000000000003, 3206.6000000000004, 3376.4000000000005, 3546.2, 3885.9]"
44,pessimista,1066431641,True,0.07977151870727539,148938.17683817816,78417.8,941013.6000000001,822,213.1182867497027,840.0210589635544,9.201992099596332,78.45025746878278,4.904972566566317,1.0,1.0,2.5454545454545454,2.8489768163001927,543.4924034924089,242.86290947188667,4716.425919818829,1,2.3789990891584467,False,True,6407.728245686591,5143.077773291201,4.171771866249795,"[4716.425919818829, 5569.729626763572, 6687.061118660931, 7996.840204279874, 9627.216881447104, 11472.77932627049, 13638.939362642164, 16074.084045312378, 18666.02631953088, 21550.60397242358, 22739.204984520726, 24248.439162417984, 26155.758330007488, 28243.220856801432, 30843.764143117078, 41661.244807758594, 40818.44333851522, 45764.56858768074, 51295.39036185082, 57488.36048491758, 64215.938765650004, 71940.76895006119, 80575.20103597784, 78115.57261929482, 80218.6835044345, 83345.18349799259, 88082.20393970376, 94302.78463399036, 102031.87298334297, 111571.93513787977, 116666.24811110941, 123965.9574751104, 133531.29101483533, 145769.87987878788, 144856.46569745586, 148938.17683817816]","[649.3000000000001, 819.1, 1158.8, 1398.5, 1808.1000000000001, 2077.8, 2487.4, 2896.9, 3306.5, 3885.9, 4565.200000000001, 5314.400000000001, 6203.5, 6882.799999999999, 7871.700000000001, 8960.6, 12167.2, 13525.800000000001, 14954.300000000003, 16522.7, 17991.100000000002, 19999.000000000004, 22176.800000000003, 24424.4, 26911.8, 29469.100000000002, 32805.600000000006, 36381.9, 40097.9, 44283.6, 48918.700000000004, 54063.3, 59547.600000000006, 65711.1, 72084.40000000001, 78417.8]"
45,pessimista,1066441614,True,0.06931591033935547,151452.88848549474,60096.899999999994,721162.7999999999,631,285.13015210655,1026.7725605875876,7.716025791308145,79.68085680860436,-0.6732888211960995,1.0,1.0,2.380952380952381,3.1522018113432293,553.9703686895613,452.90658890970013,4443.950993919696,1,3.450800243525192,False,True,5525.266444937031,4694.891688129461,4.354513286000309,"[4443.950993919696, 4945.832382339226, 5718.411132469633, 6767.247103514031, 8011.142079515256, 9582.664811727193, 11481.81530014984, 13789.791760740358, 16374.025442244867, 19152.052252708098, 20231.995429839033, 21545.934973637675, 23099.430743307134, 24886.9628796443, 27236.11913885988, 29931.688985657158, 33053.04295533285, 36520.81051259024, 40495.5604086832, 44909.33264361175, 49743.419255121655, 55223.62721042397, 69220.70330087132, 59434.25079997227, 67941.7942254905, 77124.64496696902, 79130.34018007517, 82119.82932951227, 86443.18031228789, 99811.43884916123, 102084.94928423429, 111308.50395672808, 121945.56708293104, 128075.64299176511, 143874.71819298912, 151452.88848549474]","[579.4, 649.3000000000001, 989.0, 1328.6000000000001, 1568.3, 1977.9000000000003, 2387.5, 2897.0, 3236.6000000000004, 3646.2000000000003, 4225.6, 4805.0, 5384.3, 5963.700000000001, 6952.700000000001, 7871.700000000001, 8860.7, 9779.7, 10868.6, 11957.500000000002, 13016.300000000001, 14344.900000000001, 15843.400000000001, 19149.9, 21157.800000000003, 22995.9, 25553.2, 28040.500000000004, 30937.500000000004, 33864.4, 38739.3, 42345.600000000006, 45891.8, 50047.5, 54372.9, 60096.899999999994]"
46,pessimista,1066451587,True,0.07347440719604492,69532.31469448478,22775.800000000003,273309.60000000003,242,226.4535110725468,867.4647524551735,8.770001924480306,77.67820525996243,1.3045888509362078,1.0,1.0,2.090909090909091,3.3622491608767624,1775.8078673621199,433.8570084906773,-345.5127636400581,6,6.582387488346424,False,True,-273.1395083106363,-324.0631518146307,3.9440259881751856,"[3044.9332235343422, 2090.8664470686845, 1193.3691100214405, 374.193841656057, -263.3148310844473, -345.5127636400581, -302.61353998920333, -124.82280823807412, 109.53736293146846, 59.239042201285315, 296.49731709598143, 393.95860819122515, 593.8159343297624, 883.0068372504342, 1437.4452833146734, 2069.86674557946, 2939.575750987814, 4012.364928803182, 5254.481649762117, 6631.150826340014, 8238.900175324925, 10094.299136135262, 12100.859991982974, 2548.7770552809943, 5255.355238504717, 15705.864823396309, 14034.906538804147, 18317.445409180982, 22954.226347002204, 28020.02443979242, 33518.38666870889, 39540.69756069462, 46087.56655516804, 53231.10835007446, 60975.93238483227, 69532.31469448478]","[579.4, 579.4, 649.3000000000001, 749.2, 989.0, 988.9, 1158.8, 1328.6000000000001, 1398.5, 1568.3, 1808.1000000000001, 2147.7, 2457.4, 2727.1, 3206.6000000000004, 3546.2, 4025.7000000000003, 4535.200000000001, 5014.700000000001, 5424.2, 5933.700000000001, 6513.1, 6992.5, 7811.700000000001, 8560.900000000001, 9140.300000000001, 11318.0, 12376.900000000001, 13365.800000000001, 14424.7, 15513.500000000002, 16742.2, 18040.8, 19469.300000000003, 20967.7, 22775.800000000003]"
47,pessimista,1066461560,True,0.071258544921875,14010.128768541543,4395.400000000001,52744.8,46,407.0435357193812,529.0717216345405,14.794037019930705,78.96882886735739,-40.920972188730175,1.0,1.0,1.2142857142857142,4.580681430150202,-18.707796797743573,962.2862213943421,4394.074560350825,1,5.248465128266257,False,True,5127.026793719437,4591.611840526237,1.643269097164622,"[4394.074560350825, 4789.14912070165, 13000.334698927027, 16420.011464410614, 12312.038752920529, 13374.47906088039, 14436.919368840252, 15499.359676800113, 16561.799984759975, 17681.615868045134, 16884.36923206256, 16144.498171405281, 15536.302539533754, 14985.482482987522, 14574.975482498854, 14247.405962742454, 13977.212018311351, 13838.693502665998, 13783.112467752911, 13784.907008165123, 21602.81256645189, 16293.926778965624, 16725.320991479362, 5239.652684725366, 5771.399953296667, 6275.187221867968, 6919.287546496834, 7627.143299911449, 8324.41462865136, 8993.725957391272, 9745.974766863452, 10515.639151660927, 11257.343536458404, 12081.985401988148, 12924.042842843188, 14010.128768541543]","[509.5, 509.5, 509.5, 819.1, 1328.6000000000001, 1328.6000000000001, 1328.6000000000001, 1328.6000000000001, 1328.6000000000001, 1398.5, 1498.4, 1568.3, 1738.2, 1808.1000000000001, 1977.9000000000003, 2077.8, 2147.7, 2317.6, 2417.5, 2487.4, 2487.4, 3136.7000000000003, 3136.7000000000003, 3236.6000000000004, 3306.5, 3306.5, 3476.3, 3646.2000000000003, 3716.1, 3716.1, 3816.0000000000005, 3885.9, 3885.9, 3985.8, 4055.7000000000003, 4395.400000000001]"
48,pessimista,1066471533,True,0.06915831565856934,4096.07296012141,3885.9,46630.8,41,342.2895486139873,487.86068469059023,15.263037650128261,78.20567450121813,-46.56664749473494,1.0,1.0,2.0,3.9342045079940746,-60.016362666160795,764.9276964722426,-3035.057056663727,24,1.6299420990667022,True,True,-1101.7438586588403,-2465.6444220835106,1.7032983395441577,"[4584.876673912118, 5170.753347824237, 5756.630021736355, 6342.506695648473, 6984.467450161204, 7705.936235375097, 8483.489101189602, 9396.63407830588, 10490.382102133124, 11663.638156661527, 10892.978291790543, 10178.402507520172, 9667.853720061314, 9213.389013203068, 8894.516417646597, 8631.727902690738, 8448.447418436039, 8321.251014781954, 8318.57357723822, 8371.980220295098, 8504.894894053137, 8676.884243814182, 8820.913593575227, -3035.057056663727, -1896.231787503294, -836.9145490440224, 222.40268941524937, 606.7950120238875, 858.2923924860938, 1222.4728196592648, 1501.8063920238574, 1905.6989304988022, 2297.715549574359, 2741.280199351077, 3336.5610410301806, 4096.07296012141]","[579.4, 579.4, 579.4, 579.4, 649.3000000000001, 749.2, 819.1, 988.9, 1228.7, 1328.6000000000001, 1398.5, 1468.3999999999999, 1738.2, 1808.1000000000001, 1977.9000000000003, 2047.8000000000002, 2147.7, 2217.6000000000004, 2387.5, 2457.4, 2557.3, 2627.2, 2627.2, 2627.2, 2557.3, 2457.4, 2457.4, 2557.3, 2727.1, 2966.9, 2966.8, 3136.7000000000003, 3206.6000000000004, 3306.5, 3546.2, 3885.9]"
49,pessimista,1066481506,True,0.07001519203186035,2740.1448066716102,3236.6000000000004,38839.200000000004,34,247.82330853304896,480.82381226187255,15.785841290076736,78.97545582086435,-50.59532033991654,1.0,1.0,1.875,3.7428260085850646,-65.66606330553498,799.0905058121309,-4767.25820923671,24,1.2089273845043973,True,True,-3340.5951743392716,-4347.560036921921,1.7264451563556875,"[4631.844212009924, 5264.688424019849, 5897.532636029773, 6530.3768480396975, 7275.969241927816, 8101.675519424567, 8983.755887860414, 9993.168317793381, 11011.736660776956, 12214.01115619675, 11496.399535225175, 10835.162005192697, 10254.03835876885, 9672.914712345004, 9275.497218357374, 8934.453815308842, 8673.524295868941, 8412.594776429041, 8151.665256989141, 7890.735737549241, 7629.806218109341, 7425.250789608537, 7300.809244716365, -4767.25820923671, -3927.8618646071327, -3144.8396109166515, -2305.443266287074, -1338.7148601603765, -315.61236309458195, 787.6040175798446, 1032.3483728019999, 1321.920909902349, 1555.5734470026982, 1869.339867711679, 2270.47834991778, 2740.1448066716102]","[509.5, 509.5, 509.5, 509.5, 649.3000000000001, 749.2, 819.1, 989.0, 988.9, 1228.7, 1328.6000000000001, 1398.5, 1498.4, 1498.4, 1738.2, 1808.1000000000001, 1908.0000000000002, 1908.0000000000002, 1908.0000000000002, 1908.0000000000002, 1908.0000000000002, 1977.9000000000003, 2077.8, 2147.7, 2147.7, 2077.8, 2147.7, 2317.6, 2387.5, 2487.4, 2657.2000000000003, 2797.0, 2797.0, 2896.9, 3066.8, 3236.6000000000004]"
0,base,1643410738,True,0.07235503196716309,30711.21819731026,9040.4,108484.79999999999,96,259.8553668009994,441.8764400039668,16.984945979696022,79.34719072892611,-16.21684763485746,1.0,1.0,1.9333333333333333,2.938839748053323,50.88007582212607,636.3671196215344,4259.96739313931,1,6.454023922725359,False,True,4996.410445394148,4430.678844801954,1.990717460814957,"[4259.96739313931, 4601.390296464599, 5128.083828370664, 5791.524478710321, 6511.25673729759, 7367.73611431845, 8417.254218020515, 9652.042950303356, 11023.578801019788, 12531.861770169813, 12225.415367900614, 12112.007692312618, 12135.347135158214, 12287.665598336975, 12633.022788196939, 13115.127096490494, 13733.97852321764, 14429.458050834213, 15193.724696884377, 15946.362951182153, 16671.04120547993, 17452.01106802532, 18285.476440756687, 7264.252442068831, 8420.60268024816, 9626.383547008263, 11066.030258883162, 12663.89471777243, 14371.41341352888, 16265.109856299698, 18244.296633999333, 20365.369550465723, 22624.056703799295, 25125.213212394847, 27812.87907625238, 30711.21819731026]","[649.3000000000001, 749.2, 989.0, 1158.8, 1228.7, 1398.5, 1638.2, 1878.0000000000002, 2047.8000000000002, 2217.6000000000004, 2457.4, 2697.1, 2866.9, 3036.8, 3276.5, 3446.3, 3616.1000000000004, 3786.0000000000005, 3955.8000000000006, 4025.7000000000003, 4025.7000000000003, 4095.6000000000004, 4195.5, 4435.3, 4774.900000000001, 5014.700000000001, 5424.2, 5833.800000000001, 6173.400000000001, 6583.0, 6892.6, 7232.299999999999, 7571.9, 8051.400000000001, 8530.900000000001, 9040.4]"
1,base,1643420711,True,0.07142424583435059,82527.38985579301,18989.9,227878.80000000002,201,364.7653399346268,831.0058548290178,9.258420252737702,77.91454212160357,-13.349796957703004,1.0,1.0,3.0,3.940255307471138,266.78079106580424,716.5999905667179,4370.849047074609,1,9.216450436529826,False,True,5221.920067881867,4584.843699262088,2.727359964556356,"[4370.849047074609, 4798.838351449567, 5362.947306692634, 6056.105479597624, 6885.383303370723, 7850.780778011932, 8952.297903521248, 10295.144761293186, 19419.90463244837, 16520.387725845496, 17206.700294204893, 17989.352770732745, 18812.244898128705, 19623.357282825014, 20671.67853605136, 21776.379697446162, 23106.509984671342, 24408.91992276463, 25964.7189866883, 27628.91735234819, 29422.444586538113, 31457.541203858764, 33573.07712291563, 23930.222425103228, 26552.996503989314, 29216.24988461162, 39903.0256617479, 38352.652844468146, 42472.72906118723, 47055.68292313483, 51920.685469949385, 57236.78591929281, 62863.11531080353, 68992.56199841088, 75472.25702175328, 82527.38985579301]","[579.4, 649.3000000000001, 819.1, 989.0, 1158.8, 1328.6000000000001, 1498.4, 1808.1000000000001, 1977.9000000000003, 3476.3, 3716.1, 3955.8000000000006, 4125.6, 4195.5, 4535.200000000001, 4774.900000000001, 5184.5, 5354.3, 5763.900000000001, 6103.500000000001, 6443.200000000001, 6922.700000000001, 7262.299999999999, 7741.8, 8321.2, 8660.800000000001, 9310.1, 11417.900000000001, 12067.2, 12986.3, 13805.4, 14794.400000000001, 15683.400000000001, 16772.300000000003, 17761.2, 18989.9]"
2,base,1643430684,True,0.07628774642944336,314945.0301578102,135340.2,1624082.4000000001,1398,162.16772182908255,775.727470049834,10.169019348282053,78.9879280748403,10.379525566015925,1.0,1.0,2.9545454545454546,2.1161189268615326,7911.125753945255,209.3233035245732,1264.419801813413,5,4.0378393801377115,False,True,1370.298929197143,1315.1279292576587,4.948742650609361,"[3051.3889385378297, 2289.2170089740307, 1721.3164107285052, 1371.7865533622225, 1264.419801813413, 1365.8360567019042, 1735.22218436801, 2304.6181848117303, 3130.748031952166, 4323.1990831884905, 5942.766496499971, 7930.322471306513, 18425.3161020426, 18114.50597945817, 23629.607547404095, 30067.068753718584, 37741.84786219838, 46689.30781314263, 48777.40966338911, 52513.348718175184, 58281.710598696794, 66397.02414411158, 77221.58233301464, 72732.33372690102, 83881.12145480604, 98713.54392778453, 102231.24981451822, 111897.8495198921, 126338.24832910782, 138621.40573432602, 156189.04423871008, 178813.96490196083, 206157.91702463967, 235236.16881688766, 276793.1526997816, 314945.0301578102]","[679.3000000000001, 919.1000000000001, 1158.8, 1428.5000000000002, 1738.2, 2077.8, 2587.3, 3096.8, 3676.2000000000003, 4425.400000000001, 5344.5, 6263.5, 7522.200000000001, 12017.6, 14055.500000000002, 16233.2, 18890.5, 21817.4, 25353.800000000003, 29199.8, 33695.2, 38899.8, 44923.600000000006, 51866.4, 59928.100000000006, 68609.1, 77050.40000000001, 84772.40000000001, 92154.80000000002, 99067.70000000001, 105700.80000000002, 112064.3, 117988.1, 123942.0, 129726.0, 135340.2]"
3,base,1643440657,True,0.07226228713989258,353942.14607721975,142770.80000000002,1713249.6,1492,229.98872452302223,1252.4876062509848,6.000000000000001,77.28570003101682,3.4430444846327046,1.0,1.0,2.3076923076923075,2.480959468675856,8886.053651930493,243.70092418520073,237.33625540370394,4,4.550312581800518,False,True,1522.6045184986592,548.0269949959643,6.113740173664164,"[2843.163406119291, 1743.9001131354707, 858.7177345882247, 237.33625540370394, 7592.211420991099, 3121.100182985747, 4087.896446136898, 5268.874032288244, 6830.266718061929, 8739.54112032558, 11176.004837545035, 21770.390054114294, 21230.931766048714, 26554.357907635123, 32808.26218833403, 40053.85170073832, 48465.86066018146, 58194.43047189912, 60817.97433947887, 65123.78026995015, 71385.93007711227, 79872.93836978846, 90858.54026267491, 93807.33542624828, 101739.48607657383, 116540.44977414848, 120790.36700977135, 130349.13637820675, 146052.95698009196, 167756.2654802627, 187495.80284430346, 212811.4695320739, 240410.43482236762, 273186.40642936155, 311082.8120521588, 353942.14607721975]","[579.4, 649.3000000000001, 919.0, 1258.7, 1398.5, 3746.1000000000004, 4225.6, 4735.0, 5484.3, 6303.400000000001, 7392.3, 8551.000000000002, 12367.000000000002, 14135.2, 16213.0, 18530.6, 21187.800000000003, 24214.7, 27521.2, 31337.200000000004, 35762.6, 40837.3, 46591.3, 52964.600000000006, 61885.3, 70296.5, 78807.70000000001, 86949.20000000001, 94751.0, 102343.1, 109595.50000000001, 116678.1, 123391.1, 129964.20000000001, 136467.40000000002, 142770.80000000002]"
