sim,scenario,seed,success,time_elapsed,caixa_final,mrr_final,arr_final,usuarios_final,cac_medio,ltv_medio,churn_medio,margem_bruta_media,ebitda_margin_media,nrr,grr,cohort_m6_retention,payback_meses_medio,roi_total_pct,burn_rate_medio,caixa_minimo,mes_caixa_minimo,runway_final,quebrou,runway_critico,var95_caixa,cvar95_caixa,ltv_cac,caixa_series,mrr_series
34,pessimista,343433174,True,0.10242629051208496,50948.12222655707,10619.0,127428.0,110,376.4823352778769,656.2124567239771,11.961535862922196,75.90812932864407,-1.8583696230912738,1.0,1.0,1.6818181818181819,4.246589350791117,1311.2030556639268,862.0626703329272,2177.0742953582167,2,9.418166433024172,False,True,4718.793034958106,2632.5557215186627,1.927257258043314,"[3088.0371476791083, 2177.0742953582167, 9106.210158226042, 10861.213131832123, 5262.378330717772, 12951.632290574631, 15379.965784086911, 10402.323658880548, 10954.260126861322, 11480.460287570768, 12046.620448280215, 12612.780608989662, 13260.597076970435, 13868.453544951208, 22316.408728120696, 17960.38015792527, 19100.87158772984, 20241.363017534408, 29164.54245912126, 25172.63113666544, 26745.15981420962, 28375.09919516023, 30034.48927951727, 19747.57567114564, 21478.112766180442, 23307.649112026316, 25347.359479227704, 27574.666811324358, 30043.2274155876, 32504.46573393503, 35147.95807363797, 37979.04737823618, 40912.32294432322, 43987.85253176577, 47308.389787510016, 50948.12222655707]","[509.5, 509.5, 579.4, 1328.6000000000001, 2247.7000000000003, 2077.8, 2927.0, 3816.0000000000005, 3676.2000000000003, 3576.3, 3576.3, 3576.3, 3676.2000000000003, 3676.2000000000003, 3746.1000000000004, 5004.8, 5004.8, 5004.8, 5004.8, 6093.700000000001, 6093.700000000001, 6163.6, 6233.5, 6333.400000000001, 6403.300000000001, 6573.200000000001, 6912.799999999999, 7322.400000000001, 7831.9000000000015, 8071.6, 8411.2, 8820.800000000001, 9160.5, 9500.1, 9979.6, 10619.0]"
35,pessimista,343443147,True,0.07979512214660645,-5348.186420863639,1908.0000000000002,22896.000000000004,20,663.2020062372275,775.3006703862336,10.226534521193617,77.92691628251191,-127.27861453753614,1.0,1.0,1.6,18.771511308288662,-99.3674434202652,1516.8407077659435,-11174.580410824736,24,0.0,True,True,-10572.196507077659,-11002.470724039857,0.5842985220246532,"[4362.997252878255, 4726.994505756509, 5090.991758634764, 5454.989011513018, 5818.986264391273, 14010.98901760929, 9549.298704394168, 10109.060078250146, 10668.821452106124, 11228.582825962101, 9788.344199818079, 8348.105573674056, 6965.6699488626045, 13411.239824390916, 7232.0550769829515, 6198.162016646085, 5164.268956309219, 4130.375895972353, 3096.4828356354865, 2062.58977529862, 1028.6967149617537, 7822.80915496465, 1663.5485285344084, -11174.580410824736, -10830.361037254977, -10486.14166368522, -10011.498963598606, -9536.856263511992, -9062.21356342538, -8587.570863338766, -8112.928163252152, -7638.285463165539, -7163.642763078926, -6631.19706165974, -6018.593241927975, -5348.186420863639]","[509.5, 509.5, 509.5, 509.5, 509.5, 509.5, 749.2, 749.2, 749.2, 749.2, 749.2, 749.2, 819.1, 819.1, 1258.7, 1258.7, 1258.7, 1258.7, 1258.7, 1258.7, 1258.7, 1258.7, 1498.4, 1498.4, 1498.4, 1498.4, 1668.3000000000002, 1668.3000000000002, 1668.3000000000002, 1668.3000000000002, 1668.3000000000002, 1668.3000000000002, 1668.3000000000002, 1738.2, 1838.1000000000001, 1908.0000000000002]"
36,pessimista,343453120,True,0.09903645515441895,10092.883221864126,5484.3,65811.6,57,163.5585520481849,647.2370577440138,12.098436250326056,79.00253956083937,-17.975632271994023,1.0,1.0,1.375,4.598590140144076,289.8220805466031,765.9885682788995,-8308.592824371774,24,3.164263063033462,True,True,-3486.213092222175,-7535.254637884395,2.214989773749341,"[3053.369549813212, 2107.739099626424, 1220.0147026801528, 390.1963589743988, -359.536814517627, -616.227350511176, -872.9178865047251, -1129.6084224982742, -1386.2989584918232, -1585.083441244855, -1652.438183594689, -1639.7077557307948, -1569.0712746263835, -1498.434793521972, -1289.8070889633154, -1023.2733311641416, -545.2246627480413, -67.17599433194096, 410.87267408415937, 8073.522728417298, 2655.4981375346106, 2927.7795998924407, 3303.5308026534694, -8308.592824371774, -6761.916451397017, 2498.6900840405306, -2394.3119724972275, -128.51402903498592, 2137.2839144272557, 2986.713081343743, 3979.737158877156, 4980.653342891605, 6063.640750360299, 7290.223068445919, 8604.7826632263, 10092.883221864126]","[509.5, 509.5, 579.4, 649.3000000000001, 749.2, 749.2, 749.2, 749.2, 749.2, 819.1, 989.0, 1088.9, 1158.8, 1158.8, 1328.6000000000001, 1398.5, 1668.3000000000002, 1668.3000000000002, 1668.3000000000002, 1738.2, 2657.2000000000003, 2727.1, 2897.0, 2996.9, 2996.9, 2897.0, 3885.9, 3885.9, 3885.9, 4055.7000000000003, 4325.5, 4465.3, 4635.1, 4904.900000000001, 5144.6, 5484.3]"
37,pessimista,343463093,True,0.08586406707763672,9453.981292834667,3336.5,40038.0,35,380.7774628593771,412.0792399050984,18.90212700316452,77.09879219935429,-83.78162681553717,0.8,0.8,1.5714285714285714,5.446542048282409,-37.691744613188874,1410.3729642645067,-2972.226680474445,24,3.9781721197659063,False,True,-1746.627926459445,-2592.8927428719026,1.0808289205344879,"[4623.1117035552, 5247.223407110399, 13657.905350281353, 9373.999381018168, 10270.297824823761, 11109.835532124787, 12006.133975930381, 12959.193156240544, 13991.584970171336, 15023.976784102128, 14056.36859803292, 13227.560225695166, 12398.751853357413, 11569.94348101966, 10797.895845186476, 10025.848209353293, 9333.133207140738, 8640.418204928183, 8004.463939220196, 7425.270410016779, 14632.647120429116, 9084.236282374794, 9111.424707815902, -2972.226680474445, -2213.55880526936, -1590.9843001894733, 6818.160444506166, 9095.905849813424, 3948.0024126211138, 4279.604868799037, 12414.324930972085, 7406.275414140997, 7962.452527184711, 8529.788903723856, 8986.285466531546, 9453.981292834667]","[409.6, 409.6, 409.6, 919.0, 749.2, 679.3000000000001, 749.2, 819.1, 919.0, 919.0, 919.0, 1088.9, 1088.9, 1088.9, 1158.8, 1158.8, 1258.7, 1258.7, 1328.6000000000001, 1398.5, 1398.5, 2317.6, 2247.7000000000003, 2077.8, 2007.9, 1838.1000000000001, 1838.1000000000001, 2587.3, 3406.4, 3166.7000000000003, 3066.8, 3816.0000000000005, 3646.2000000000003, 3576.3, 3406.4, 3336.5]"
38,pessimista,343473066,True,0.10163259506225586,15342.30745558858,5424.2,65090.399999999994,58,481.0383852682978,739.3981934870112,10.26357094481841,77.5314202515846,-35.671714880527134,1.0,1.0,1.9090909090909092,5.707356483616575,-13.157052268380925,917.3158574016707,3300.549789648432,24,4.692544053227549,False,True,3983.4062119375976,3483.729880976328,1.8199619306982413,"[4569.15888493976, 5196.603710821344, 5903.783079662622, 6668.248389445723, 7556.268502750864, 8457.754296435482, 9482.79489364214, 18327.278900216224, 14534.75046186026, 16208.979196177157, 15883.207930494054, 15557.436664810952, 15231.665399127849, 14905.894133444746, 14637.408808703467, 14448.658026921881, 14317.193186082119, 14309.283148764396, 14358.659052388497, 14487.769498972293, 14616.87994555609, 14803.276333081707, 15043.250090894158, 3300.549789648432, 3666.9099723042236, 4088.904958482056, 4579.960428561405, 5060.381839582577, 13332.28665997117, 8586.816952566445, 9582.767729063238, 10590.533048519725, 11615.624308918033, 12749.77605321786, 13996.84854198155, 15342.30745558858]","[579.4, 649.3000000000001, 749.2, 819.1, 989.0, 988.9, 1158.8, 1228.7, 1977.9000000000003, 1977.9000000000003, 1977.9000000000003, 1977.9000000000003, 1977.9000000000003, 1977.9000000000003, 2047.8000000000002, 2147.7, 2217.6000000000004, 2387.5, 2457.4, 2557.3, 2557.3, 2627.2, 2727.1, 2797.0, 2966.8, 3136.7000000000003, 3306.5, 3376.4000000000005, 3446.3, 4435.3, 4605.1, 4705.0, 4774.900000000001, 4944.700000000001, 5184.5, 5424.2]"
39,pessimista,343483039,True,0.10626053810119629,25133.11340893123,5933.700000000001,71204.40000000001,63,432.01228736415203,438.56747461585684,17.790261826034662,77.45898954836848,-76.84614125335526,0.8,0.8,2.8333333333333335,4.816880403106445,27.63797253721342,1302.4217665308704,4432.364547270664,1,7.326830137319451,False,True,5250.7076814562815,4649.046820905996,1.400327198721227,"[4432.364547270664, 4865.729094541328, 5379.033877094599, 5950.822861482196, 6522.611845869792, 7094.400830257388, 15628.121166240024, 11511.084255729646, 12693.397121061822, 13934.194188228324, 13233.475457229151, 12612.696961512585, 12128.684833555479, 19548.119855359084, 13939.721832504, 13986.293350208865, 21994.79621950877, 16572.47570983881, 16946.395200168852, 17320.314690498893, 17692.57611147146, 18064.797532444023, 18437.018953416587, 14714.345593507338, 9697.130895424483, 10163.489594299563, 10817.70852845725, 11568.733830374395, 12310.283334125867, 13103.813073159943, 21877.798365623385, 17302.94038927069, 18428.402412918, 27595.736023442954, 23459.052497628625, 25133.11340893123]","[409.6, 409.6, 509.5, 579.4, 579.4, 579.4, 649.3000000000001, 1228.7, 1328.6000000000001, 1398.5, 1468.3999999999999, 1568.3, 1738.2, 1738.2, 2387.5, 2387.5, 2457.4, 2966.8, 2966.8, 2966.8, 2966.9, 2966.9, 2966.9, 2966.8, 3716.1, 3446.3, 3546.2, 3716.1, 3786.0000000000005, 3885.9, 4025.7000000000003, 4774.900000000001, 4774.900000000001, 4944.700000000001, 5763.900000000001, 5933.700000000001]"
40,pessimista,343493012,True,0.07741880416870117,114294.20475123801,24155.2,289862.4,248,323.6317454285572,693.7197788163784,11.464020271774839,79.63139406031671,-5.758515105410155,1.0,1.0,2.7222222222222223,3.2382158862612376,399.142519796825,608.0248104678103,4269.143182471803,1,10.379240677000395,False,True,5025.607010299379,4443.923777593573,2.696532041228531,"[4269.143182471803, 4618.704372715342, 5161.2412228273915, 5840.091637079923, 6712.151171841684, 7936.022382015427, 9353.102712698399, 11042.576711021617, 12868.364273485317, 22711.42748909243, 18262.956585822714, 19459.559350193238, 20792.90924284473, 22183.39479536473, 23966.085587437195, 25834.539064159373, 27947.89977266228, 30243.645261542926, 32756.2979822043, 35337.77783114664, 38112.70690409797, 41189.39876519878, 44522.45586585205, 36213.66931879528, 40365.721678931215, 44603.73682721663, 49541.19755180099, 54753.3681928158, 60472.2488537608, 66572.98397826726, 73140.42912270394, 80282.93785121129, 87796.51006028957, 95942.08140980729, 104782.33445466719, 114294.20475123801]","[579.4, 679.3000000000001, 919.1000000000001, 1088.9, 1328.6000000000001, 1768.2, 2007.9, 2347.6, 2517.4, 2857.1000000000004, 4425.400000000001, 4765.1, 5104.7, 5344.5, 5953.900000000001, 6363.4, 6872.9, 7352.400000000001, 7861.9000000000015, 8201.5, 8611.1, 9190.5, 9799.9, 10549.1, 11498.2, 12077.6, 13236.400000000001, 14155.400000000001, 15244.300000000001, 16263.3, 17352.2, 18610.9, 19699.7, 21028.300000000003, 22556.8, 24155.2]"
41,pessimista,343502985,True,0.07238626480102539,34345.47196182928,8231.6,98779.20000000001,84,308.0378787793008,516.9768889097911,15.574380497500107,79.643706181804,-25.244205889117286,1.0,1.0,2.3636363636363638,3.1156216341872205,66.02279984095534,674.2569950447704,4391.074188978929,1,8.02817131534634,False,True,5120.583961963372,4587.111283468394,2.0818231268799594,"[4391.074188978929, 4783.1483779578575, 5233.062489965209, 5762.750798958246, 6488.002617434616, 15121.351611001966, 19088.424111599168, 15535.899503616733, 17499.897335101676, 19463.89516658662, 19427.892998071562, 19449.73075258493, 19609.292093553206, 19768.853434521483, 20066.028895503867, 20442.978553471938, 20913.68569500105, 21328.472836530163, 21960.75776149987, 22542.962609498, 23097.207457496133, 23731.22650247995, 24383.12547049219, 13282.402144973445, 14263.187136454493, 15193.932050963966, 16429.89459497088, 17719.405455977587, 19234.213946481734, 20860.520143454898, 22763.89816691119, 24738.704430395694, 26853.008400349216, 29106.660610330953, 31615.490372838554, 34345.47196182928]","[509.5, 509.5, 579.4, 679.3000000000001, 919.1000000000001, 1088.9, 1838.1000000000001, 2517.4, 2447.5, 2447.5, 2447.5, 2517.4, 2687.3, 2687.3, 2857.1000000000004, 2957.0, 3096.8, 3096.8, 3366.6, 3436.5000000000005, 3436.5000000000005, 3536.4, 3606.3000000000006, 3946.0, 4215.700000000001, 4285.6, 4695.2, 4964.9, 5374.500000000001, 5714.200000000001, 6223.700000000001, 6563.299999999999, 6903.000000000001, 7242.600000000001, 7722.1, 8231.6]"
42,pessimista,343512958,True,0.09009504318237305,66680.82358637347,13925.5,167106.0,145,319.0026023592007,649.4307693193032,12.062248807933686,78.40040016787506,-18.428682699901813,1.0,1.0,1.6363636363636365,3.714075737978909,200.75343160988953,843.9895062764022,4741.836551139163,1,9.643819561876219,False,True,6245.313412754605,5141.811316477944,2.2010281728817853,"[4741.836551139163, 5541.786081816725, 6479.822523067232, 7474.971943856139, 8551.095295679592, 9758.171091936232, 11022.359867731271, 12367.522574560857, 13769.798260928841, 15310.16085786977, 14981.475899243887, 22586.625364246825, 17628.7154109801, 18152.419388747923, 18824.22879048733, 19538.205102799686, 28199.069769775408, 24250.897748474737, 25773.492637747015, 27285.28050655769, 28900.060819801554, 30503.994112583816, 32218.05431593902, 22133.233874300364, 24107.73332277305, 26124.43968181868, 36357.073750533804, 33982.87804154549, 37256.707646640105, 40769.724468809945, 44481.20202269863, 48372.184890670236, 52535.60700375932, 56931.50836196588, 61640.86289632447, 66680.82358637347]","[509.5, 579.4, 749.2, 819.1, 919.0, 1088.9, 1158.8, 1258.7, 1328.6000000000001, 1498.4, 1668.3000000000002, 1738.2, 3236.6000000000004, 3336.5, 3576.3, 3746.1000000000004, 3915.9, 5584.200000000001, 5754.000000000001, 5823.900000000001, 5993.8, 6063.700000000001, 6233.5, 6573.200000000001, 6812.9, 6982.700000000001, 7492.200000000001, 9330.3, 9809.800000000001, 10349.3, 10858.7, 11338.2, 11917.6, 12497.0, 13176.300000000001, 13925.5]"
43,pessimista,343522931,True,0.09998869895935059,111451.54059565744,24873.300000000003,298479.60000000003,267,344.558244499056,910.7003796814193,8.406676996747876,78.63303848974383,-6.830593100792721,1.0,1.0,2.9411764705882355,3.8214889714159828,387.2980858152394,599.9105190823367,4377.000077530887,1,9.7168747669622,False,True,5238.069871675025,4593.889325755789,3.17129234172622,"[4377.000077530887, 4810.778573980691, 5380.500304239802, 6137.053632591674, 7085.328613671769, 8249.711643451561, 9656.70469024303, 11335.584204653114, 13201.295317155958, 15258.728082387026, 23213.169748319466, 18884.476351593366, 20108.00302651441, 21474.686114418604, 23033.15408886033, 24806.37531412304, 26790.73618617821, 28949.85030905436, 31244.82931846804, 33778.94797467418, 36543.598300620215, 39571.5930882491, 42819.43599622483, 34350.05538883084, 38266.50444524099, 42318.881621997985, 46976.810115287335, 52053.3399797445, 57623.78597562442, 63703.926521846006, 70265.80161840926, 77333.79766128564, 84796.25349424877, 92916.38711136287, 101853.2749256111, 111451.54059565744]","[579.4, 649.3000000000001, 819.1, 1058.9, 1298.6000000000001, 1568.3, 1878.0000000000002, 2217.6000000000004, 2457.4, 2697.1, 2936.7999999999997, 4675.0, 4984.6, 5324.3, 5733.8, 6213.300000000001, 6722.800000000001, 7202.300000000001, 7611.800000000001, 8121.3, 8670.7, 9280.1, 9859.4, 10508.7, 11327.900000000001, 11907.2, 12966.1, 14024.900000000001, 15183.7, 16412.4, 17641.100000000002, 18899.800000000003, 20028.5, 21427.0, 23165.200000000004, 24873.300000000003]"
44,pessimista,343532904,True,0.09440875053405762,7474.889732619666,4665.2,55982.399999999994,48,303.2239721225959,635.3884308857099,12.53133743788174,81.02373589306269,-50.012924260362134,1.0,1.0,2.0,3.9867852321781223,-45.93795944741806,786.6779572110586,-3870.9961253773254,24,2.654197133981348,True,True,-1648.8012192591161,-3223.962840569037,2.0603041554020645,"[4524.083716816631, 5049.167433633262, 5574.2511504498925, 6099.334867266523, 6763.712912359304, 7484.653078399819, 8339.31194520637, 9199.546439523034, 10193.499634605734, 11244.014950636169, 10433.824594942753, 9762.928567525487, 9225.751240874257, 8688.573914223027, 8290.690915847947, 7949.3700384206, 7690.78136832167, 7488.754819170474, 7420.446970785313, 7434.871329728568, 7505.857809619556, 7659.57649683896, 7869.857305006099, -3870.9961253773254, -2576.9295557607484, -1339.4251070919054, -45.358537475328376, 1331.440239469664, 1795.6798381284264, 2303.2937650633385, 2882.2820202743997, 3583.6310971992316, 4328.354502400212, 5278.170936643379, 6287.96382011043, 7474.889732619666]","[509.5, 509.5, 509.5, 509.5, 679.3000000000001, 749.2, 919.1000000000001, 919.0, 1088.9, 1158.8, 1328.6000000000001, 1498.4, 1668.3000000000002, 1668.3000000000002, 1838.1000000000001, 1908.0000000000002, 2007.9, 2077.8, 2247.7000000000003, 2347.6, 2417.5, 2517.4, 2587.3, 2657.2000000000003, 2657.2000000000003, 2587.3, 2657.2000000000003, 2757.1, 2996.9, 3166.7000000000003, 3336.5, 3576.3, 3746.1000000000004, 4085.8, 4325.5, 4665.2]"
45,pessimista,343542877,True,0.07095193862915039,105525.58757218256,26152.700000000004,313832.4,273,309.9492944254586,1220.4040328028357,6.477891599961604,81.6535455874054,3.4442908109233525,1.0,1.0,2.0,3.486258701495281,362.6066148840941,402.1135776836115,4740.845697562056,1,5.157877551756677,False,True,6268.735314049208,5152.381230519215,4.431684481677746,"[4740.845697562056, 5563.916763476374, 6503.674830906819, 7660.102127672404, 8956.098293548315, 10450.006829292615, 12137.702726777858, 13964.967493373426, 15931.80112907932, 18173.647494878416, 18517.48563294544, 19098.800001863732, 19737.068608244612, 20519.588077124496, 21592.80914520791, 22799.71145227004, 24315.73885929376, 26014.58786552101, 27982.561971709856, 30272.926546212555, 32764.49622067685, 35555.5744958608, 38699.426740116665, 30291.53681442733, 34209.72622616218, 38481.99497532121, 43360.47392440343, 48721.28307340883, 54645.647790689676, 61070.72620865178, 68089.7436956474, 75743.96562002879, 84105.99397518463, 93228.10100518883, 103229.27220418814, 105525.58757218256]","[579.4, 679.3000000000001, 819.1, 1088.9, 1258.7, 1498.4, 1738.2, 1908.0000000000002, 2077.8, 2417.5, 2657.2000000000003, 3066.8, 3336.5, 3646.2000000000003, 4155.7, 4565.200000000001, 5144.6, 5654.1, 6233.5, 6912.799999999999, 7492.200000000001, 8141.5, 8890.7, 9809.800000000001, 10658.900000000001, 11508.000000000002, 12666.800000000001, 13825.599999999999, 15084.300000000001, 16313.000000000004, 17641.600000000002, 19070.1, 20638.5, 22336.7, 24244.7, 26152.700000000004]"
46,pessimista,343552850,True,0.06850361824035645,7429.949582979886,5284.400000000001,63412.8,56,230.25928069933238,615.2166463523891,12.632703483498481,79.84987601212632,-15.84648168812097,1.0,1.0,1.1538461538461537,3.581064398245711,223.24873957449708,629.1381510665337,-10257.335404827623,24,2.3815384070245,True,True,-7437.979347873474,-9451.805102840724,2.646878835470973,"[3111.0659058015463, 2223.1318116030925, 1391.9908125430882, 8401.396130985217, 2271.345771780958, 1909.5354125766996, 1547.7250533724414, 1267.9908388603021, 1005.089719486612, 714.2286001129219, 423.3674807392317, 132.50636136554158, 63.57138668397056, 114.50641200239943, 72.39453245927757, 298.049350945216, 198.87726456960377, 334.63132288611064, 388.4846210331855, 563.1177123477698, 780.7000434929228, 987.155469776525, 1304.5201358906957, -10257.335404827623, -8646.274800853824, -7035.214196880024, -5310.567402629326, -3447.0513685480596, -1444.6660946362254, 689.6258773046693, 1533.140184214582, 2551.550428984122, 3572.949913584231, 4722.091733153358, 6046.129490582113, 7429.949582979886]","[509.5, 509.5, 579.4, 649.3000000000001, 1228.7, 1228.7, 1228.7, 1328.6000000000001, 1398.5, 1398.5, 1398.5, 1398.5, 1498.4, 1498.4, 1568.3, 1738.2, 1808.1000000000001, 1908.0000000000002, 2077.8, 2317.6, 2487.4, 2557.3, 2727.1, 2966.9, 3066.8, 3066.8, 3206.6000000000004, 3376.4000000000005, 3546.2, 3716.1, 3955.8000000000006, 4295.5, 4465.3, 4705.0, 5044.7, 5284.400000000001]"
47,pessimista,343562823,True,0.07219195365905762,53689.624692839294,13126.599999999999,157519.19999999998,134,236.16350028623688,495.1793597299036,15.997555888579818,80.51351758758717,-4.384101504525413,1.0,1.0,2.0,2.561734674513767,146.6234362201637,497.2707015262071,4813.259058262115,1,8.469738183673227,False,True,6281.096559594712,5220.388587393172,2.4188301886353685,"[4813.259058262115, 5627.51811652423, 6498.956040618205, 7503.142577577031, 8645.563581153194, 9926.219051346694, 11345.10898815753, 12953.926403665077, 14700.978285789959, 16586.264634532177, 16685.355196924724, 16941.972046221214, 17240.94336213504, 17604.743290913717, 18177.052152927066, 18884.504094422606, 19651.48936836734, 20593.577721794263, 21595.19940767038, 22714.745307196827, 23783.550072555132, 25019.808170362634, 26512.2249484378, 16024.215058962163, 17849.542715586053, 19609.304838827276, 21900.291986864737, 24357.955546833582, 27131.311119519287, 30042.164238304515, 33296.66936980661, 36803.02977907194, 40458.8877344368, 44482.27443747214, 48826.57201905619, 53689.624692839294]","[679.3000000000001, 679.3000000000001, 749.2, 919.1000000000001, 1088.9, 1258.7, 1428.5000000000002, 1668.3000000000002, 1838.1000000000001, 2007.9, 2277.7, 2517.4, 2687.2000000000003, 2857.1000000000004, 3196.7, 3536.4, 3776.1, 4115.8, 4355.5, 4625.3, 4695.2, 4934.900000000001, 5374.500000000001, 5614.200000000001, 6123.700000000001, 6293.5, 7042.8, 7622.200000000001, 8301.5, 8811.0, 9490.300000000001, 10139.600000000002, 10649.1, 11358.4, 12107.600000000002, 13126.599999999999]"
48,pessimista,343572796,True,0.07507157325744629,106821.62069904747,21976.9,263722.80000000005,231,394.0526688021672,905.3097805944972,8.635969540535852,77.20711428254941,-8.45741568218633,1.0,1.0,1.9130434782608696,4.203383471874311,368.0067529126979,763.187248179223,4624.016688785856,1,10.429827723165305,False,True,5878.588480618514,4965.2943288889055,2.7267740462182073,"[4624.016688785856, 5306.571968991955, 6069.2606511607, 6889.487924749688, 15632.712835425287, 12049.386602203174, 14053.754479580895, 23831.624032158223, 21050.670396107736, 23835.988753440135, 24610.925702192777, 25484.803802290022, 26428.393895770154, 27441.735982633178, 28582.36865429933, 29891.694470692975, 31260.350871889754, 32855.23900923426, 42197.46081516126, 39107.19072590077, 41643.75237278801, 44291.818006441026, 47206.28877820443, 38296.6098775358, 41677.5095169402, 45147.53173453062, 49051.20967503455, 53322.025898376356, 57908.15643605191, 62821.64128806122, 75905.34468952824, 76669.85217595645, 83374.75371948324, 90655.79612403394, 98433.05938960852, 106821.62069904747]","[579.4, 649.3000000000001, 749.2, 819.1, 1088.9, 2147.7, 2317.6, 2387.5, 3816.0000000000005, 3985.8, 4055.7000000000003, 4225.6, 4395.400000000001, 4565.200000000001, 4804.900000000001, 5144.6, 5384.3, 5793.900000000001, 6033.6, 7771.8, 8181.4000000000015, 8521.0, 9030.5, 9510.0, 10119.4, 10528.900000000001, 11278.099999999999, 12127.300000000001, 12946.400000000001, 13765.500000000002, 14754.500000000002, 17002.100000000002, 18061.0, 19319.7, 20578.4, 21976.9]"
49,pessimista,343582769,True,0.06740832328796387,100547.50094722469,32056.9,384682.80000000005,331,336.67453617596925,1161.8355410221059,6.681490218731742,78.76930142362495,-4.391845978204207,1.0,1.0,2.2222222222222223,3.6684604686387874,341.86458728010297,440.96741203719097,4359.568204117356,1,4.340269634869141,False,True,5268.887838617005,4579.821948812091,4.169875542952118,"[4359.568204117356, 4800.075693506827, 5425.158553653732, 6241.77170944733, 7274.058940972446, 8570.860828527111, 10059.193011728468, 11812.039850959374, 13885.19685140712, 16229.823432773672, 16891.516922915947, 17660.83999397703, 18750.368016714354, 19872.65069548123, 21315.098325924344, 22981.8309080437, 25008.5832322987, 27215.84428831477, 29771.125086466483, 32674.30113194113, 35914.60127993428, 39462.79667525036, 43428.05545835706, 35741.18877405881, 40543.01648792575, 45765.57859995789, 51600.40540580191, 57975.76068554265, 64984.28052466542, 72576.95984805947, 80962.55780656709, 90033.15440018824, 91344.54513411025, 93504.50479879248, 96573.89325980512, 100547.50094722469]","[579.4, 679.3000000000001, 919.1000000000001, 1158.8, 1428.5000000000002, 1768.2, 2007.9, 2347.6, 2757.2, 3096.8, 3506.4, 3846.0000000000005, 4425.400000000001, 4765.1, 5344.5, 5923.900000000001, 6673.1, 7282.500000000001, 8031.700000000001, 8850.800000000001, 9700.0, 10519.1, 11468.2, 12387.2, 13476.099999999999, 14565.000000000002, 15893.600000000002, 17252.2, 18750.7, 20249.100000000002, 22017.300000000003, 23785.5, 25623.600000000002, 27631.5, 29809.300000000003, 32056.9]"
0,base,1753213247,True,0.18604183197021484,154678.87221065577,63114.50000000001,757374.0000000001,655,204.9156884215589,612.1819637833364,12.670794918034828,79.49256877288279,4.279759324417298,1.0,1.0,2.5357142857142856,2.5992182118793696,567.4119675443989,261.6900288625274,4232.732067535133,1,3.6607524407710814,False,False,5123.26060697926,4417.723195871047,3.254030579399004,"[4232.732067535133, 4602.714324206962, 5296.776034570026, 6314.917198624324, 7736.6257092452415, 9487.596894400864, 11698.897722384416, 14450.016086071284, 17597.951857015574, 21053.945163663182, 22886.377377693258, 25067.197316563346, 27692.7863519526, 30388.28825101325, 33903.79640402299, 37756.90476727075, 42248.94498108168, 47197.65237342386, 52756.5515368199, 58892.44806788388, 65513.85407374042, 72928.04671181944, 81135.39617125763, 78226.95823780578, 79787.91657940435, 81835.96707033017, 85433.66347913432, 90093.82673039899, 96111.77398155407, 103351.62523259959, 112137.45993722675, 122383.92598831098, 127599.33778923817, 134634.4459074184, 143552.80750028163, 154678.87221065577]","[749.2, 919.0, 1328.6000000000001, 1738.2, 2247.7000000000003, 2657.2000000000003, 3236.6000000000004, 3915.9, 4495.3, 5174.6, 5993.8, 6842.9, 7831.9000000000015, 8411.2, 9739.9, 10828.7, 12187.400000000001, 13446.100000000002, 14844.6, 16273.100000000002, 17601.7, 19270.000000000004, 21108.1, 23146.0, 25393.700000000004, 27131.8, 29958.9, 32716.0, 35812.8, 38909.600000000006, 42416.0, 46022.3, 49598.600000000006, 53684.3, 58109.7, 63114.50000000001]"
1,base,1753223220,True,0.14561748504638672,194207.4473222756,90107.6,1081291.2000000002,924,196.74312914194226,791.913683622993,10.26684385045734,80.53038961369349,10.533703455598493,1.0,1.0,3.95,2.55488439096237,4892.6861830568905,391.27250552046513,809.6469958764569,5,3.1360768019326972,False,True,961.7929246860903,822.6660048131823,4.181119159951262,"[3000.6996329279114, 2196.311161191934, 1530.6875818820138, 1003.8288949981511, 809.6469958764569, 835.6850137499077, 1110.396891214928, 1635.4005810112048, 2291.443923516567, 3391.730973689295, 12455.35131977848, 9999.903656930854, 13139.97732698054, 16631.299597123652, 20860.775276781387, 25595.29449809678, 31032.583999693823, 37090.88664651943, 43849.53459819578, 51546.05763957498, 60020.47061394492, 69641.59546577987, 71896.50224421802, 63456.49271245244, 68451.07149862315, 74835.69076235229, 83149.55523005623, 93278.75164035895, 113425.55844588904, 117306.80926808596, 129039.74038396051, 143583.95042747282, 162242.05274300376, 168744.31719841025, 179782.21216264227, 194207.4473222756]","[679.3000000000001, 919.1000000000001, 1088.9, 1258.7, 1668.3000000000002, 1938.0000000000002, 2347.6, 2857.1000000000004, 3266.6000000000004, 4015.9000000000005, 4695.2, 7722.1, 8711.0, 9630.1, 10988.7, 12277.400000000001, 13775.900000000001, 15274.3, 16872.7, 18810.7, 20718.700000000004, 23066.3, 25613.7, 28470.8, 31637.5, 34904.2, 38880.1, 43065.8, 47960.8, 54903.700000000004, 60817.600000000006, 67181.1, 73065.1, 79019.0, 84593.3, 90107.6]"
